question_id,question,correct_answer,devstral,nemotron-nano,mistral-675b,ministral-14b,gemma-3-27b-it,gemma-3-4B-T1-it,gemma-3-4b-it,phi-4,gemma-3-taide-12b-chat,llama-3.2-3B-f1-instruct,gpt-oss-20b-mandarin-thinking,gpt-oss-120b-mandarin-thinking,Llama-3.1-Taiwan-8B-Instruct,Llama-3-Taiwan-70B-Instruct,Llama-Breeze2-8B-Instruct,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,Llama-3.3-70B-Instruct,Gemma-3-12b-it
1358,"Sauna use, sometimes referred to as ""sauna bathing,"" is characterized by short-term passive exposure to extreme heat. This exposure elicits mild hyperthermia – an increase in the body's core temperature – that induces a thermoregulatory response involving neuroendocrine, cardiovascular, and cytoprotective mechanisms that work together to restore homeostasis and condition the body for future heat stressors… In recent decades, sauna bathing has emerged as a means to increase lifespan and improve overall health, based on compelling data from observational, interventional, and mechanistic studies. Of particular interest are the findings from studies of participants in the Kuopio Ischemic Heart Disease Risk Factor (KIHD) Study, an ongoing prospective population-based cohort study of health outcomes in more than 2,300 middle-aged men from eastern Finland, which identified strong links between sauna use and reduced death and disease… The KIHD findings showed that men who used the sauna two to three times per week were 27 percent less likely to die from cardiovascular-related causes than men who didn't use the sauna.[2] Furthermore, the benefits they experienced were found to be dose-dependent: Men who used the sauna roughly twice as often, about four to seven times per week, experienced roughly twice the benefits – and were 50 percent less likely to die from cardiovascular-related causes.[2] In addition, frequent sauna users were found to be 40 percent less likely to die from all causes of premature death. These findings held true even when considering age, activity levels, and lifestyle factors that might have influenced the men's health.[2]... The KIHD also revealed that frequent sauna use reduced the risk of developing dementia and Alzheimer's disease in a dose-dependent manner. Men who used the sauna two to three times per week had a 66 percent lower risk of developing dementia and a 65 percent lower risk of developing Alzheimer's disease, compared to men who used the sauna only one time per week… The health benefits associated with sauna use extended to other aspects of mental health, as well. Men participating in the KIHD study who used the sauna four to seven times per week were 77 percent less likely to develop psychotic disorders, regardless of the men's dietary habits, socioeconomic status, physical activity, and inflammatory status (as measured by C-reactive protein)…Exposure to high temperature stresses the body, eliciting a rapid, robust response. The skin and core body temperatures increase markedly, and sweating ensues. The skin heats first, rising to 40°C (104°F), and then changes in core body temperature occur, rising slowly from 37°C (98.6°F, or normal) to 38°C (100.4°F) and then rapidly increasing to 39°C (102.2°F)…  Cardiac output, a measure of the amount of work the heart performs in response to the body's need for oxygen, increases by 60 to 70 percent, while the heart rate (the number of beats per minute) increases and the stroke volume (the amount of blood pumped) remains unchanged.[5] During this time, approximately 50 to 70 percent of the body's blood flow is redistributed from the core to the skin to facilitate sweating. The average person loses approximately 0.5 kg of sweat while sauna bathing.[11] Acute heat exposure also induces a transient increase in overall plasma volume to mitigate the decrease in core blood volume. This increase in plasma volume not only provides a reserve source of fluid for sweating, but it also acts like the water in a car's radiator, cooling the body to prevent rapid increases in core body temperature and promoting heat tolerance… Repeated sauna use acclimates the body to heat and optimizes the body's response to future exposures, likely due to a biological phenomenon known as hormesis, a compensatory defense response following exposure to a mild stressor that is disproportionate to the magnitude of the stressor. Hormesis triggers a vast array of protective mechanisms that not only repair cell damage but also provide protection from subsequent exposures to more devastating stressors… The physiological responses to sauna use are remarkably similar to those experienced during moderate- to vigorous-intensity exercise. In fact, sauna use has been proposed as an alternative to exercise for people who are unable to engage in physical activity due to chronic disease or physical limitations.[13]

According to the article, which of the following is NOT a benefit of sauna use?
subject: college_medicine
A: Improved mental health.
B: Increase in stroke volume.
C: Decreased risk of heart attacks.
D: Decreased rate of erectile dysfunction.",D,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1359,"With an increasing number of sprints the:
subject: college_medicine
A: anaerobic contribution progressively increases.
B: relative contribution of aerobic metabolism increases.
C: pH of the muscle falls below 6.0.
D: blood glucose concentration falls below 3 mmol/L.",B,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1360,"Fire hoses always have a nozzle on the end of the hose, which in part works by decreasing the area of the water exiting the fire hydrant to create a more forceful stream. If the starting velocity of water from a fire hydrant is 2 m/s, pressure is kept constant, and the end of the nozzle is 1/3 the area of the start of the hose, what is the final velocity of water as it exits?
subject: college_medicine
A: 2 m/s
B: 8 m/s
C: 5 m/s
D: 6 m/s",D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,"Pairs of electrons carried in the form, FADH2 and NADH+H, collectively contain enough free energy to rephosphorylate:
subject: college_medicine
A: 5 ATP.
B: 6 ATP.
C: 4 ATP.
D: 3 ATP.",A,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,"The energy released from the breakdown of the high-energy phosphates, ATP and phosphocreatine, can sustain maximal exertion exercise for about:
subject: college_medicine
A: 30-40 seconds.
B: 50-60 seconds.
C: 1-2 seconds.
D: 5-10 seconds.",D,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,"The sex of a child is dictated by the inheritance of:
subject: college_medicine
A: the number of X chromosomes from the mother.
B: a single Y chromosome from the mother.
C: a recessive allele on the X chromosome.
D: a single Y chromosome from the father.",D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,"The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:
subject: college_medicine
A: remains relatively unchanged.
B: falls to hypoglycaemic levels.
C: frequently falls by 1 - 3 mM.
D: frequently rises by 1 - 3 mM.",D,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,"During DNA replication, mistakes are coded into the leading strand about once every 100,000/1 million copies. This DNA is subject to proofreading by several mechanisms. If a mistake is noted and the incorrect base is removed shortly following the time RNA primer is removed, this would most likely be the work of which repair mechanism?
subject: college_medicine
A: Endonuclease repair
B: DNA polymerase III
C: Mismatch repair mechanism
D: DNA polymerase I",D,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,"Which of the following statements is false?
subject: college_medicine
A: Phosphofructokinase is the rate limiting enzyme in glycolysis.
B: Endurance training increases the amount of TCA cycle enzymes in muscle.
C: Phosphorylase activity is higher in Type II fibres than in Type I fibres.
D: Oxygen is consumed in the TCA cycle.",D,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1367,"Each of the following are aspects of the McDonaldization of Society EXCEPT:
subject: college_medicine
A: A dissolution of hierarchical modes of authority into collaborative teambased decision protocols
B: Bureaucratic organization that formalizes well-establish division of labor and impersonal structures
C: An intense effort on achieving sameness across diverse markets
D: Rationalization of decisions into cost/benefit analysis structures and away from traditional modes of thinking",A,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1368,"The descending loop of Henle of the nephron of the kidney is permeable to which of the following substances?
subject: college_medicine
A: Cl-
B: H2O
C: Na+
D: K+",B,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1369,"The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons
subject: college_physics
A: an average of 10 times, with an rms deviation of about 4
B: an average of 10 times, with an rms deviation of about 1
C: an average of 10 times, with an rms deviation of about 3
D: an average of 10 times, with an rms deviation of about 0.1",C,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1370,"White light is normally incident on a puddle of water (index of refraction 1.33). A thin (500 nm) layer of oil (index of refraction 1.5) floats on the surface of the puddle. Of the following, the most strongly reflected wavelength is
subject: college_physics
A: 500 nm
B: 600 nm
C: 650 nm
D: 550 nm",B,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1371,"Which of the following is true about any system that undergoes a reversible thermodynamic process?
subject: college_physics
A: The entropy of the system and its environment must increase.
B: There are no changes in the internal energy of the system.
C: The temperature of the system remains constant during the process.
D: The entropy of the system and its environment remains unchanged.",D,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1372,"The best type of laser with which to do spectroscopy over a range of visible wavelengths is
subject: college_physics
A: a ruby laser
B: a helium-neon laser
C: an excimer laser
D: a dye laser",D,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1373,"Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?
subject: college_physics
A: The Bohr model of the atom
B: The Heisenberg uncertainty principle
C: Nuclear hyperfine coupling
D: The Pauli exclusion principle",D,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1374,"Which of the following gives the total spin quantum number of the electrons in the ground state of neutral nitrogen (Z = 7)?
subject: college_physics
A: 1/2
B: 1
C: 5/2
D: 3/2",D,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1375,"Consider three identical, ideal capacitors. The first capacitor is charged to a voltage and then disconnected from the battery. The other two capacitors, initially uncharged and connected in series, are then connected across the first capacitor. What is the final voltage on the first capacitor?
subject: college_physics
A: V_0/2
B: V_0/5
C: V_0/3
D: 2V_0/3",D,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1376,"Protons used in cancer therapy are typically accelerated to about 0.6c. How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?
subject: college_physics
A: 1.25mc^2
B: 0.25mc^2
C: 0.60mc^2
D: 0.67mc^2",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1377,"De Broglie hypothesized that the linear momentum and wavelength of a free massive particle are related by which of the following constants?
subject: college_physics
A: Planck’s constant
B: The Rydberg constant
C: Boltzmann’s constant
D: The speed of light",A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1378,"If the total energy of a particle of mass m is equal to twice its rest energy, then the magnitude of the particle’s relativistic momentum is
subject: college_physics
A: mc/(2^(1/2))
B: mc
C: mc/2
D: (3^(1/2))mc",D,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1379,"In the diamond structure of elemental carbon, the nearest neighbors of each C atom lie at the corners of a
subject: college_physics
A: hexagon
B: tetrahedron
C: cube
D: square",B,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1380,"The coefficient of static friction between a small coin and the surface of a turntable is 0.30. The turntable rotates at 33.3 revolutions per minute. What is the maximum distance from the center of the turntable at which the coin will not slide?
subject: college_physics
A: 0.121 m
B: 0.048 m
C: 0.024 m
D: 0.242 m",D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1381,"The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?
subject: college_physics
A: Thermal conductivity
B: Electrical resistivity
C: Specific heat
D: Hall coefficient",D,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1382,"The primary source of the Sun’s energy is a series of thermonuclear reactions in which the energy produced is c^2 times the mass difference between
subject: college_physics
A: four hydrogen atoms and one helium atom
B: six hydrogen atoms and two helium atoms
C: two hydrogen atoms and one helium atom
D: three helium atoms and one carbon atom",A,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,"Electromagnetic radiation provides a means to probe aspects of the physical universe. Which of the following statements regarding radiation spectra is NOT correct?
subject: college_physics
A: Lines in the infrared, visible, and ultraviolet regions of the spectrum reveal primarily the nuclear structure of the sample.
B: Absorption spectra can be used to determine which elements are present in distant stars.
C: The wavelengths identified in an absorption spectrum of an element are among those in its emission spectrum.
D: Spectral analysis can be used to identify the composition of galactic dust.",A,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1384,"Which of the following statements about bosons and/or fermions is true?
subject: college_physics
A: Bosons have symmetric wave functions and obey the Pauli exclusion principle.
B: Fermions have antisymmetric wave functions and obey the Pauli exclusion principle.
C: Bosons have antisymmetric wave functions and do not obey the Pauli exclusion principle.
D: Fermions have symmetric wave functions and obey the Pauli exclusion principle.",B,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1385,"Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?
subject: college_physics
A: The Bohr model of the atom
B: The Pauli exclusion principle
C: Nuclear hyperfine coupling
D: The Heisenberg uncertainty principle",B,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1386,"One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 kg is attached to the other end of the spring and rests on a table. The mass is displaced 0.030 m from its equilibrium position and released. It has a speed of 0.040 m/s as it passes through its equilibrium position. In the absence of friction, what is the total mechanical energy of the system?
subject: college_physics
A: 0.38 mJ
B: 0.75 mJ
C: 0.48 mJ
D: 0.24 mJ",D,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1387,"A meter stick with a speed of 0.8c moves past an observer. In the observer’s reference frame, how long does it take the stick to pass the observer ?
subject: college_physics
A: 6.9 ns
B: 1.6 ns
C: 2.5 ns
D: 4.2 ns",C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1388,"Protons used in cancer therapy are typically accelerated to about 0.6c . How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?
subject: college_physics
A: 1.25mc^2
B: 0.25mc^2
C: 0.67mc^2
D: 0.60mc^2",B,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1389,"Characteristic X rays, appearing as sharp lines on a continuous background, are produced when high-energy electrons bombard a metal target. Which of the following processes results in the characteristic X rays?
subject: college_physics
A: Electrons combining with protons to form neutrons
B: Electrons producing Čerenkov radiation
C: Electrons filling inner shell vacancies that are created in the metal atoms
D: Electrons colliding with phonons in the metal",C,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1390,"An atom has filled n = 1 and n = 2 levels. How many electrons does the atom have?
subject: college_physics
A: 10
B: 6
C: 4
D: 2",A,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1391,"Light from a laser falls on a pair of very narrow slits separated by 0.5 micrometer, and bright fringes separated by 1.0 millimeter are observed on a distant screen. If the frequency of the laser light is doubled, what will be the separation of the bright fringes?
subject: college_physics
A: 0.25 mm
B: 0.5 mm
C: 2.0 mm
D: 1.0 mm",B,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,"Assume that the solar flux at Earth’s surface is 1,000 W/m^2 and that the sunlight is normal to a completely reflecting surface with an area of 3 m^2. What is the total radiation force exerted on the surface?
subject: college_physics
A: 2 x 10^-5 N
B: 3 N
C: 2 x 10^-6 N
D: 1 x 10^-5 N",A,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,"The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?
subject: college_physics
A: Electrical resistivity
B: Magnetic susceptibility
C: Thermal conductivity
D: Hall coefficient",D,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394,"Which of the following ions CANNOT be used as a dopant in germanium to make an n-type semiconductor?
subject: college_physics
A: B
B: As
C: Sb
D: P",A,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
